Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
DRF60,BABATUNJI045,DRF60_BABATUNJI045,10.8,Low Sugar,0.052174319,Soft Drinks,600.89,2009,,Cluster 2,Supermarket Type1,10726.04
DRG01,BABATUNJI013,DRG01_BABATUNJI013,14.8,Low Sugar,0.044840933,Soft Drinks,195.92,1994,High,Cluster 3,Supermarket Type1,2297.01
DRG03,BABATUNJI010,DRG03_BABATUNJI010,14.5,Low Sugar,0.103752817,Dairy,388,2005,,Cluster 3,Grocery Store,769
DRG03,BABATUNJI013,DRG03_BABATUNJI013,14.5,Low Sugar,0.061934991,Dairy,386.25,1994,High,Cluster 3,Supermarket Type1,4229.49
DRG03,BABATUNJI018,DRG03_BABATUNJI018,14.5,Low Sugar,0.062239081,Dairy,385.75,2016,Medium,Cluster 3,Supermarket Type2,4229.49
DRG03,BABATUNJI027,DRG03_BABATUNJI027,,Low Sugar,0.061686402,Dairy,385,1992,Medium,Cluster 3,Supermarket Type3,13072.98
DRG03,BABATUNJI046,DRG03_BABATUNJI046,14.5,Low Sugar,0.061986574,Dairy,382.75,2004,Small,Cluster 1,Supermarket Type1,12303.98
DRG11,BABATUNJI010,DRG11_BABATUNJI010,6.385,Low Sugar,0.14032811,Hard Drinks,272.9,2005,,Cluster 3,Grocery Store,269.65
DRG11,BABATUNJI013,DRG11_BABATUNJI013,6.385,Low Sugar,0.083768522,Hard Drinks,274.65,1994,High,Cluster 3,Supermarket Type1,8089.47
DRG11,BABATUNJI018,DRG11_BABATUNJI018,6.385,Low Sugar,0.084179812,Hard Drinks,272.65,2016,Medium,Cluster 3,Supermarket Type2,4853.68
DRG11,BABATUNJI046,DRG11_BABATUNJI046,6.385,Low Sugar,0,Hard Drinks,272.4,2004,Small,Cluster 1,Supermarket Type1,2966.14
DRG13,BABATUNJI013,DRG13_BABATUNJI013,17.25,Low Sugar,0.037155206,Soft Drinks,416.13,1994,High,Cluster 3,Supermarket Type1,9456.02
DRG13,BABATUNJI017,DRG13_BABATUNJI017,17.25,Low Sugar,0.037396492,Soft Drinks,414.13,2014,,Cluster 2,Supermarket Type1,4522.45
DRG13,BABATUNJI018,DRG13_BABATUNJI018,17.25,Low Sugar,0.037337632,Soft Drinks,409.38,2016,Medium,Cluster 3,Supermarket Type2,8222.63
DRG13,BABATUNJI027,DRG13_BABATUNJI027,,Low Sugar,0.037006076,Soft Drinks,411.88,1992,Medium,Cluster 3,Supermarket Type3,10278.29
DRG13,BABATUNJI035,DRG13_BABATUNJI035,17.25,Low Sugar,0.03717912,Soft Drinks,406.38,2011,Small,Cluster 2,Supermarket Type1,14800.73
DRG15,BABATUNJI013,DRG15_BABATUNJI013,6.13,Low Sugar,0,Dairy,150.38,1994,High,Cluster 3,Supermarket Type1,2756.41
DRG23,BABATUNJI013,DRG23_BABATUNJI013,8.88,Low Sugar,0.086708987,Hard Drinks,379.42,1994,High,Cluster 3,Supermarket Type1,1905.85
DRG23,BABATUNJI018,DRG23_BABATUNJI018,8.88,Low Sugar,0,Hard Drinks,385.17,2016,Medium,Cluster 3,Supermarket Type2,7242.24
DRG23,BABATUNJI027,DRG23_BABATUNJI027,,Low Sugar,0.086360962,Hard Drinks,378.17,1992,Medium,Cluster 3,Supermarket Type3,6098.73
DRG23,BABATUNJI035,DRG23_BABATUNJI035,8.88,Low Sugar,0.086764795,Hard Drinks,384.67,2011,Small,Cluster 2,Supermarket Type1,4574.05
DRG23,BABATUNJI045,DRG23_BABATUNJI045,8.88,Low Sugar,0.086957199,Hard Drinks,381.42,2009,,Cluster 2,Supermarket Type1,3430.53
DRG23,BABATUNJI046,DRG23_BABATUNJI046,8.88,Low Sugar,0.086781204,Hard Drinks,380.67,2004,Small,Cluster 1,Supermarket Type1,4574.05
DRG23,BABATUNJI049,DRG23_BABATUNJI049,8.88,Low Sugar,0.086916126,Hard Drinks,383.42,2006,Medium,Cluster 1,Supermarket Type1,3049.36
DRG25,BABATUNJI035,DRG25_BABATUNJI035,10.5,Low Sugar,0.019046089,Soft Drinks,471.06,2011,Small,Cluster 2,Supermarket Type1,5592.72
DRG36,BABATUNJI027,DRG36_BABATUNJI027,,Ultra Low Sugar,0.094916347,Soft Drinks,430.78,1992,Medium,Cluster 3,Supermarket Type3,10694.41
DRG36,BABATUNJI035,DRG36_BABATUNJI035,14.15,Ultra Low Sugar,0.095360186,Soft Drinks,430.78,2011,Small,Cluster 2,Supermarket Type1,8127.75
DRG36,BABATUNJI045,DRG36_BABATUNJI045,14.15,Low Sugar,0.09557165,Soft Drinks,427.53,2009,,Cluster 2,Supermarket Type1,10266.64
DRG36,BABATUNJI046,DRG36_BABATUNJI046,14.15,Low Sugar,0.095378221,Soft Drinks,426.28,2004,Small,Cluster 1,Supermarket Type1,5988.87
DRG37,BABATUNJI013,DRG37_BABATUNJI013,16.2,Low Sugar,0.019362306,Soft Drinks,386.74,1994,High,Cluster 3,Supermarket Type1,4284.42
DRG37,BABATUNJI018,DRG37_BABATUNJI018,16.2,Low Sugar,0.019457372,Soft Drinks,384.99,2016,Medium,Cluster 3,Supermarket Type2,3115.94
DRG37,BABATUNJI019,DRG37_BABATUNJI019,,Ultra Low Sugar,0.033929133,Soft Drinks,385.99,1992,Small,Cluster 1,Grocery Store,778.99
DRG37,BABATUNJI035,DRG37_BABATUNJI035,16.2,Low Sugar,0.019374768,Soft Drinks,389.74,2011,Small,Cluster 2,Supermarket Type1,5063.41
DRG37,BABATUNJI045,DRG37_BABATUNJI045,16.2,Low Sugar,0.019417732,Soft Drinks,384.49,2009,,Cluster 2,Supermarket Type1,3505.44
DRG37,BABATUNJI046,DRG37_BABATUNJI046,16.2,Low Sugar,0.019378432,Soft Drinks,391.24,2004,Small,Cluster 1,Supermarket Type1,2726.45
DRG37,BABATUNJI049,DRG37_BABATUNJI049,16.2,Low Sugar,0.01940856,Soft Drinks,391.99,2006,Medium,Cluster 1,Supermarket Type1,9347.83
DRG48,BABATUNJI018,DRG48_BABATUNJI018,5.78,Low Sugar,0.014614357,Soft Drinks,368.28,2016,Medium,Cluster 3,Supermarket Type2,5832.41
DRG48,BABATUNJI027,DRG48_BABATUNJI027,,Low Sugar,0.014484582,Soft Drinks,359.78,1992,Medium,Cluster 3,Supermarket Type3,7655.04
DRG48,BABATUNJI045,DRG48_BABATUNJI045,5.78,Low Sugar,0.014584584,Soft Drinks,365.78,2009,,Cluster 2,Supermarket Type1,5467.88
DRG48,BABATUNJI046,DRG48_BABATUNJI046,5.78,Low Sugar,0.014555066,Soft Drinks,363.03,2004,Small,Cluster 1,Supermarket Type1,7655.04
DRG48,BABATUNJI049,DRG48_BABATUNJI049,5.78,Low Sugar,0.014577695,Soft Drinks,368.03,2006,Medium,Cluster 1,Supermarket Type1,4738.83
DRG49,BABATUNJI017,DRG49_BABATUNJI017,7.81,Low Sugar,0.067836851,Soft Drinks,615.37,2014,,Cluster 2,Supermarket Type1,13439.17
DRG49,BABATUNJI027,DRG49_BABATUNJI027,,Low Sugar,0.067128641,Soft Drinks,607.12,1992,Medium,Cluster 3,Supermarket Type3,8552.2
DRG49,BABATUNJI045,DRG49_BABATUNJI045,7.81,Low Sugar,0.067592098,Soft Drinks,615.12,2009,,Cluster 2,Supermarket Type1,17715.27
DRG51,BABATUNJI010,DRG51_BABATUNJI010,12.1,Low Sugar,0.019314961,Dairy,411.63,2005,,Cluster 3,Grocery Store,1644.53
DRG51,BABATUNJI017,DRG51_BABATUNJI017,12.1,Low Sugar,0.011604894,Dairy,415.13,2014,,Cluster 2,Supermarket Type1,3700.18
DRG51,BABATUNJI045,DRG51_BABATUNJI045,12.1,Low Sugar,0.011563024,Dairy,412.38,2009,,Cluster 2,Supermarket Type1,5755.84
DRG51,BABATUNJI046,DRG51_BABATUNJI046,12.1,Low Sugar,0.011539622,Dairy,408.88,2004,Small,Cluster 1,Supermarket Type1,5755.84
DRG51,BABATUNJI049,DRG51_BABATUNJI049,12.1,Low Sugar,0.011557563,Dairy,413.38,2006,Medium,Cluster 1,Supermarket Type1,8633.76
DRH01,BABATUNJI017,DRH01_BABATUNJI017,17.5,Low Sugar,0.098457814,Soft Drinks,429.43,2014,,Cluster 2,Supermarket Type1,6082.08
DRH01,BABATUNJI019,DRH01_BABATUNJI019,,Low Sugar,0.171417316,Soft Drinks,432.68,1992,Small,Cluster 1,Grocery Store,868.87
DRH01,BABATUNJI027,DRH01_BABATUNJI027,,Low Sugar,0.097429924,Soft Drinks,432.18,1992,Medium,Cluster 3,Supermarket Type3,9123.12
DRH01,BABATUNJI045,DRH01_BABATUNJI045,17.5,Low Sugar,0.098102581,Soft Drinks,432.43,2009,,Cluster 2,Supermarket Type1,10860.86
DRH01,BABATUNJI046,DRH01_BABATUNJI046,17.5,Low Sugar,0.097904029,Soft Drinks,437.18,2004,Small,Cluster 1,Supermarket Type1,5213.21
DRH03,BABATUNJI010,DRH03_BABATUNJI010,17.25,Low Sugar,0.05869048,Dairy,229.03,2005,,Cluster 3,Grocery Store,233.03
DRH03,BABATUNJI046,DRH03_BABATUNJI046,17.25,Low Sugar,0.035064318,Dairy,231.03,2004,Small,Cluster 1,Supermarket Type1,3262.42
DRH03,BABATUNJI049,DRH03_BABATUNJI049,17.25,Low Sugar,0.035118834,Dairy,233.53,2006,Medium,Cluster 1,Supermarket Type1,2330.3
DRH11,BABATUNJI013,DRH11_BABATUNJI013,5.98,Low Sugar,0.075495088,Hard Drinks,138.4,1994,High,Cluster 3,Supermarket Type1,1243.38
DRH13,BABATUNJI013,DRH13_BABATUNJI013,8.575,Low Sugar,0.023866079,Soft Drinks,267.82,1994,High,Cluster 3,Supermarket Type1,2396.88
DRH13,BABATUNJI018,DRH13_BABATUNJI018,8.575,Low Sugar,0.023983258,Soft Drinks,265.82,2016,Medium,Cluster 3,Supermarket Type2,2396.88
DRH13,BABATUNJI046,DRH13_BABATUNJI046,8.575,Low Sugar,0.023885957,Soft Drinks,266.57,2004,Small,Cluster 1,Supermarket Type1,2396.88
DRH15,BABATUNJI013,DRH15_BABATUNJI013,8.775,Low Sugar,0,Dairy,114.86,1994,High,Cluster 3,Supermarket Type1,1977.43
DRH23,BABATUNJI013,DRH23_BABATUNJI013,14.65,Low Sugar,0.170176516,Hard Drinks,138.15,1994,High,Cluster 3,Supermarket Type1,1796
DRH25,BABATUNJI010,DRH25_BABATUNJI010,18.7,Low Sugar,0.02442574,Soft Drinks,132.33,2005,,Cluster 3,Grocery Store,129.83
DRH25,BABATUNJI013,DRH25_BABATUNJI013,18.7,Low Sugar,0.014580886,Soft Drinks,125.58,1994,High,Cluster 3,Supermarket Type1,1557.97
DRH36,BABATUNJI013,DRH36_BABATUNJI013,16.2,Low Sugar,0,Soft Drinks,183.67,1994,High,Cluster 3,Supermarket Type1,5219.87
DRH37,BABATUNJI013,DRH37_BABATUNJI013,17.6,Low Sugar,0.041581725,Soft Drinks,408.38,1994,High,Cluster 3,Supermarket Type1,8633.76
DRH37,BABATUNJI017,DRH37_BABATUNJI017,17.6,Low Sugar,0.041851756,Soft Drinks,406.88,2014,,Cluster 2,Supermarket Type1,7811.5
DRH37,BABATUNJI019,DRH37_BABATUNJI019,,Low Sugar,0.072864869,Soft Drinks,413.13,1992,Small,Cluster 1,Grocery Store,2055.66
DRH37,BABATUNJI035,DRH37_BABATUNJI035,17.6,Low Sugar,0.041608488,Soft Drinks,413.63,2011,Small,Cluster 2,Supermarket Type1,4111.32
DRH37,BABATUNJI045,DRH37_BABATUNJI045,17.6,Low Sugar,0.041700756,Soft Drinks,412.13,2009,,Cluster 2,Supermarket Type1,5755.84
DRH37,BABATUNJI049,DRH37_BABATUNJI049,17.6,Low Sugar,0.041681059,Soft Drinks,410.63,2006,Medium,Cluster 1,Supermarket Type1,3289.05
DRH39,BABATUNJI013,DRH39_BABATUNJI013,20.7,Low Sugar,0.09261307,Dairy,190.92,1994,High,Cluster 3,Supermarket Type1,765.67
DRH49,BABATUNJI013,DRH49_BABATUNJI013,19.7,Low Sugar,0.024635077,Soft Drinks,210.4,1994,High,Cluster 3,Supermarket Type1,2683.17
DRH51,BABATUNJI013,DRH51_BABATUNJI013,17.6,Low Sugar,0.097135675,Dairy,223.46,1994,High,Cluster 3,Supermarket Type1,3295.71
DRH59,BABATUNJI010,DRH59_BABATUNJI010,10.8,Ultra Low Sugar,0.097805615,Hard Drinks,184.85,2005,,Cluster 3,Grocery Store,183.1
DRI01,BABATUNJI010,DRI01_BABATUNJI010,7.97,Low Sugar,0.057667173,Soft Drinks,430.36,2005,,Cluster 3,Grocery Store,1293.32
DRI01,BABATUNJI017,DRI01_BABATUNJI017,7.97,Low Sugar,0.034647829,Soft Drinks,428.11,2014,,Cluster 2,Supermarket Type1,7759.9
DRI01,BABATUNJI018,DRI01_BABATUNJI018,7.97,Low Sugar,0,Soft Drinks,430.11,2016,Medium,Cluster 3,Supermarket Type2,14226.48
DRI01,BABATUNJI027,DRI01_BABATUNJI027,,Low Sugar,0.034286109,Soft Drinks,432.86,1992,Medium,Cluster 3,Supermarket Type3,12502.06
DRI01,BABATUNJI045,DRI01_BABATUNJI045,7.97,Low Sugar,0,Soft Drinks,434.36,2009,,Cluster 2,Supermarket Type1,6897.69
DRI01,BABATUNJI046,DRI01_BABATUNJI046,7.97,Low Sugar,0.034452949,Soft Drinks,435.11,2004,Small,Cluster 1,Supermarket Type1,6466.58
DRI03,BABATUNJI017,DRI03_BABATUNJI017,6.03,Low Sugar,0.022832115,Dairy,441.76,2014,,Cluster 2,Supermarket Type1,3542.06
DRI03,BABATUNJI018,DRI03_BABATUNJI018,6.03,Low Sugar,0.022796178,Dairy,445.26,2016,Medium,Cluster 3,Supermarket Type2,3542.06
DRI03,BABATUNJI019,DRI03_BABATUNJI019,,Low Sugar,0.039751236,Dairy,442.26,1992,Small,Cluster 1,Grocery Store,1771.03
DRI03,BABATUNJI027,DRI03_BABATUNJI027,,Low Sugar,0,Dairy,438.26,1992,Medium,Cluster 3,Supermarket Type3,9297.9
DRI03,BABATUNJI035,DRI03_BABATUNJI035,6.03,Low Sugar,0.0226994,Dairy,441.01,2011,Small,Cluster 2,Supermarket Type1,10626.17
DRI03,BABATUNJI046,DRI03_BABATUNJI046,6.03,Low Sugar,0.022703693,Dairy,444.76,2004,Small,Cluster 1,Supermarket Type1,11954.44
DRI03,BABATUNJI049,DRI03_BABATUNJI049,6.03,Low Sugar,0,Dairy,437.76,2006,Medium,Cluster 1,Supermarket Type1,3984.81
DRI11,BABATUNJI010,DRI11_BABATUNJI010,8.26,Low Sugar,0.057585723,Hard Drinks,284.46,2005,,Cluster 3,Grocery Store,287.96
DRI11,BABATUNJI018,DRI11_BABATUNJI018,8.26,Low Sugar,0.034544435,Hard Drinks,290.21,2016,Medium,Cluster 3,Supermarket Type2,3167.54
DRI11,BABATUNJI019,DRI11_BABATUNJI019,,Low Sugar,0.060237465,Hard Drinks,289.96,1992,Small,Cluster 1,Grocery Store,863.88
DRI11,BABATUNJI049,DRI11_BABATUNJI049,8.26,Low Sugar,0.034457776,Hard Drinks,283.46,2006,Medium,Cluster 1,Supermarket Type1,5183.25
DRI13,BABATUNJI017,DRI13_BABATUNJI017,15.35,Low Sugar,0.020441939,Soft Drinks,541.13,2014,,Cluster 2,Supermarket Type1,13565.68
DRI23,BABATUNJI017,DRI23_BABATUNJI017,18.85,Low Sugar,0.137972993,Hard Drinks,396.14,2014,,Cluster 2,Supermarket Type1,3610.3
DRI23,BABATUNJI018,DRI23_BABATUNJI018,18.85,Low Sugar,0.137755834,Hard Drinks,404.64,2016,Medium,Cluster 3,Supermarket Type2,8825.18
DRI23,BABATUNJI027,DRI23_BABATUNJI027,,Low Sugar,0.136532569,Hard Drinks,399.14,1992,Medium,Cluster 3,Supermarket Type3,7220.6
DRI23,BABATUNJI035,DRI23_BABATUNJI035,18.85,Low Sugar,0,Hard Drinks,405.14,2011,Small,Cluster 2,Supermarket Type1,8022.89
DRI23,BABATUNJI045,DRI23_BABATUNJI045,18.85,Low Sugar,0.13747519,Hard Drinks,396.64,2009,,Cluster 2,Supermarket Type1,8424.03
DRI23,BABATUNJI049,DRI23_BABATUNJI049,18.85,Low Sugar,0.137410256,Hard Drinks,404.39,2006,Medium,Cluster 1,Supermarket Type1,4011.45
DRI25,BABATUNJI010,DRI25_BABATUNJI010,19.6,Low Sugar,0.056744064,Soft Drinks,139.15,2005,,Cluster 3,Grocery Store,414.46
DRI25,BABATUNJI013,DRI25_BABATUNJI013,19.6,Low Sugar,0.03387323,Soft Drinks,140.4,1994,High,Cluster 3,Supermarket Type1,2072.3
DRI37,BABATUNJI010,DRI37_BABATUNJI010,15.85,Low Sugar,0.180096791,Soft Drinks,143.48,2005,,Cluster 3,Grocery Store,292.95
DRI39,BABATUNJI010,DRI39_BABATUNJI010,13.8,Low Sugar,0.162462044,Dairy,139.73,2005,,Cluster 3,Grocery Store,565.93
DRI47,BABATUNJI010,DRI47_BABATUNJI010,14.7,Low Sugar,0.035016091,Hard Drinks,360.78,2005,,Cluster 3,Grocery Store,1078.6
DRI47,BABATUNJI013,DRI47_BABATUNJI013,14.7,Low Sugar,0.02090277,Hard Drinks,361.28,1994,High,Cluster 3,Supermarket Type1,8269.24
DRI47,BABATUNJI018,DRI47_BABATUNJI018,14.7,Low Sugar,0.021005399,Hard Drinks,361.28,2016,Medium,Cluster 3,Supermarket Type2,6471.58
DRI47,BABATUNJI035,DRI47_BABATUNJI035,14.7,Low Sugar,0.020916223,Hard Drinks,354.53,2011,Small,Cluster 2,Supermarket Type1,4673.92
DRI47,BABATUNJI046,DRI47_BABATUNJI046,14.7,Low Sugar,0.020920179,Hard Drinks,359.53,2004,Small,Cluster 1,Supermarket Type1,7550.17
DRI47,BABATUNJI049,DRI47_BABATUNJI049,14.7,Low Sugar,0.020952705,Hard Drinks,358.78,2006,Medium,Cluster 1,Supermarket Type1,6112.04
DRI51,BABATUNJI010,DRI51_BABATUNJI010,17.25,Low Sugar,0.070703828,Dairy,425.94,2005,,Cluster 3,Grocery Store,858.88
DRI51,BABATUNJI017,DRI51_BABATUNJI017,17.25,Low Sugar,0.042480566,Dairy,433.69,2014,,Cluster 2,Supermarket Type1,6012.17
DRI51,BABATUNJI018,DRI51_BABATUNJI018,17.25,Low Sugar,0.042413704,Dairy,432.94,2016,Medium,Cluster 3,Supermarket Type2,11165.47
DRI51,BABATUNJI027,DRI51_BABATUNJI027,,Low Sugar,0.042037073,Dairy,431.69,1992,Medium,Cluster 3,Supermarket Type3,15459.88
DRI51,BABATUNJI035,DRI51_BABATUNJI035,17.25,Low Sugar,0.042233642,Dairy,433.44,2011,Small,Cluster 2,Supermarket Type1,5153.29
DRI51,BABATUNJI045,DRI51_BABATUNJI045,17.25,Ultra Low Sugar,0,Dairy,428.94,2009,,Cluster 2,Supermarket Type1,11594.91
DRI59,BABATUNJI017,DRI59_BABATUNJI017,9.5,Low Sugar,0.041065647,Hard Drinks,558.77,2014,,Cluster 2,Supermarket Type1,11744.71
DRI59,BABATUNJI027,DRI59_BABATUNJI027,,Low Sugar,0.040636926,Hard Drinks,561.52,1992,Medium,Cluster 3,Supermarket Type3,11185.44
DRJ01,BABATUNJI010,DRJ01_BABATUNJI010,6.135,Low Sugar,0.192540665,Soft Drinks,400.56,2005,,Cluster 3,Grocery Store,805.62
DRJ01,BABATUNJI018,DRJ01_BABATUNJI018,6.135,Low Sugar,0.115500999,Soft Drinks,402.81,2016,Medium,Cluster 3,Supermarket Type2,1611.24
DRJ01,BABATUNJI027,DRJ01_BABATUNJI027,,Low Sugar,0.114475357,Soft Drinks,402.31,1992,Medium,Cluster 3,Supermarket Type3,5639.33
DRJ01,BABATUNJI035,DRJ01_BABATUNJI035,6.135,Low Sugar,0.115010655,Soft Drinks,403.81,2011,Small,Cluster 2,Supermarket Type1,3222.47
DRJ01,BABATUNJI045,DRJ01_BABATUNJI045,6.135,Low Sugar,0.115265695,Soft Drinks,401.31,2009,,Cluster 2,Supermarket Type1,5236.52
DRJ01,BABATUNJI046,DRJ01_BABATUNJI046,6.135,Low Sugar,0.115032406,Soft Drinks,402.56,2004,Small,Cluster 1,Supermarket Type1,3222.47
DRJ11,BABATUNJI017,DRJ11_BABATUNJI017,9.5,Low Sugar,0,Hard Drinks,472.47,2014,,Cluster 2,Supermarket Type1,3309.03
DRJ11,BABATUNJI018,DRJ11_BABATUNJI018,9.5,Low Sugar,0.085437778,Hard Drinks,471.22,2016,Medium,Cluster 3,Supermarket Type2,8981.64
DRJ11,BABATUNJI035,DRJ11_BABATUNJI035,9.5,Low Sugar,0.085075063,Hard Drinks,472.72,2011,Small,Cluster 2,Supermarket Type1,9927.08
DRJ11,BABATUNJI045,DRJ11_BABATUNJI045,9.5,Low Sugar,0,Hard Drinks,477.47,2009,,Cluster 2,Supermarket Type1,7563.49
DRJ11,BABATUNJI049,DRJ11_BABATUNJI049,9.5,Low Sugar,0.085223447,Hard Drinks,473.22,2006,Medium,Cluster 1,Supermarket Type1,15126.98
DRJ13,BABATUNJI010,DRJ13_BABATUNJI010,12.65,Low Sugar,0.105265475,Soft Drinks,399.89,2005,,Cluster 3,Grocery Store,2406.87
DRJ13,BABATUNJI013,DRJ13_BABATUNJI013,12.65,Low Sugar,0.062837968,Soft Drinks,403.89,1994,High,Cluster 3,Supermarket Type1,6017.17
DRJ13,BABATUNJI017,DRJ13_BABATUNJI017,12.65,Low Sugar,0.063246037,Soft Drinks,398.14,2014,,Cluster 2,Supermarket Type1,6017.17
DRJ13,BABATUNJI018,DRJ13_BABATUNJI018,12.65,Low Sugar,0.063146492,Soft Drinks,399.14,2016,Medium,Cluster 3,Supermarket Type2,2406.87
DRJ13,BABATUNJI035,DRJ13_BABATUNJI035,12.65,Low Sugar,0.062878412,Soft Drinks,402.39,2011,Small,Cluster 2,Supermarket Type1,10830.9
DRJ13,BABATUNJI045,DRJ13_BABATUNJI045,12.65,Ultra Low Sugar,0.063017847,Soft Drinks,397.64,2009,,Cluster 2,Supermarket Type1,5214.88
DRJ23,BABATUNJI017,DRJ23_BABATUNJI017,18.35,Low Sugar,0.041904578,Hard Drinks,470.47,2014,,Cluster 2,Supermarket Type1,10399.8
DRJ23,BABATUNJI027,DRJ23_BABATUNJI027,,Low Sugar,0,Hard Drinks,470.47,1992,Medium,Cluster 3,Supermarket Type3,8036.21
DRJ23,BABATUNJI045,DRJ23_BABATUNJI045,18.35,Low Sugar,0.041753387,Hard Drinks,469.22,2009,,Cluster 2,Supermarket Type1,7090.77
DRJ24,BABATUNJI017,DRJ24_BABATUNJI017,11.8,Low Sugar,0.11397026,Soft Drinks,462.98,2014,,Cluster 2,Supermarket Type1,6478.23
DRJ24,BABATUNJI018,DRJ24_BABATUNJI018,11.8,Low Sugar,0.113790879,Soft Drinks,463.48,2016,Medium,Cluster 3,Supermarket Type2,925.46
DRJ24,BABATUNJI019,DRJ24_BABATUNJI019,,Low Sugar,0.198424841,Soft Drinks,463.23,1992,Small,Cluster 1,Grocery Store,925.46
DRJ24,BABATUNJI035,DRJ24_BABATUNJI035,11.8,Low Sugar,0.113307794,Soft Drinks,467.73,2011,Small,Cluster 2,Supermarket Type1,4627.31
DRJ24,BABATUNJI045,DRJ24_BABATUNJI045,11.8,Low Sugar,0.113559058,Soft Drinks,460.73,2009,,Cluster 2,Supermarket Type1,4627.31
DRJ24,BABATUNJI049,DRJ24_BABATUNJI049,11.8,Low Sugar,0.11350542,Soft Drinks,467.23,2006,Medium,Cluster 1,Supermarket Type1,7403.7
DRJ35,BABATUNJI013,DRJ35_BABATUNJI013,10.1,Low Sugar,0.046545786,Hard Drinks,149.97,1994,High,Cluster 3,Supermarket Type1,1211.76
DRJ37,BABATUNJI017,DRJ37_BABATUNJI017,10.8,Low Sugar,0.061446997,Soft Drinks,376.01,2014,,Cluster 2,Supermarket Type1,7210.61
DRJ37,BABATUNJI027,DRJ37_BABATUNJI027,,Low Sugar,0.060805497,Soft Drinks,377.01,1992,Medium,Cluster 3,Supermarket Type3,8349.13
DRJ37,BABATUNJI046,DRJ37_BABATUNJI046,10.8,Low Sugar,0.061101383,Soft Drinks,379.76,2004,Small,Cluster 1,Supermarket Type1,6451.6
DRJ39,BABATUNJI027,DRJ39_BABATUNJI027,,Low Sugar,0.036150153,Dairy,548.87,1992,Medium,Cluster 3,Supermarket Type3,14238.13
DRJ39,BABATUNJI035,DRJ39_BABATUNJI035,20.25,Low Sugar,0.036319195,Dairy,548.37,2011,Small,Cluster 2,Supermarket Type1,12595.27
DRJ39,BABATUNJI045,DRJ39_BABATUNJI045,20.25,Low Sugar,0.036399734,Dairy,548.37,2009,,Cluster 2,Supermarket Type1,20809.58
DRJ47,BABATUNJI018,DRJ47_BABATUNJI018,18.25,Low Sugar,0.044430561,Hard Drinks,435.52,2016,Medium,Cluster 3,Supermarket Type2,6491.55
DRJ47,BABATUNJI027,DRJ47_BABATUNJI027,,Low Sugar,0.04403602,Hard Drinks,433.27,1992,Medium,Cluster 3,Supermarket Type3,16878.03
DRJ47,BABATUNJI046,DRJ47_BABATUNJI046,18.25,Low Sugar,0.044250304,Hard Drinks,436.77,2004,Small,Cluster 1,Supermarket Type1,6058.78
DRJ49,BABATUNJI013,DRJ49_BABATUNJI013,6.865,Low Sugar,0,Soft Drinks,324.91,1994,High,Cluster 3,Supermarket Type1,5812.43
DRJ49,BABATUNJI017,DRJ49_BABATUNJI017,6.865,Low Sugar,0.014072399,Soft Drinks,318.41,2014,,Cluster 2,Supermarket Type1,4197.87
DRJ49,BABATUNJI018,DRJ49_BABATUNJI018,6.865,Low Sugar,0.01405025,Soft Drinks,322.41,2016,Medium,Cluster 3,Supermarket Type2,4197.87
DRJ49,BABATUNJI035,DRJ49_BABATUNJI035,6.865,Low Sugar,0.013990601,Soft Drinks,319.16,2011,Small,Cluster 2,Supermarket Type1,7104.09
DRJ51,BABATUNJI017,DRJ51_BABATUNJI017,14.1,Low Sugar,0.08849163,Dairy,577.92,2014,,Cluster 2,Supermarket Type1,19005.26
DRJ51,BABATUNJI035,DRJ51_BABATUNJI035,14.1,Low Sugar,0.087977262,Dairy,572.67,2011,Small,Cluster 2,Supermarket Type1,8062.84
DRJ51,BABATUNJI045,DRJ51_BABATUNJI045,14.1,Low Sugar,0.088172355,Dairy,580.67,2009,,Cluster 2,Supermarket Type1,10366.51
DRJ59,BABATUNJI010,DRJ59_BABATUNJI010,11.65,Low Sugar,0.03242518,Hard Drinks,97.04,2005,,Cluster 3,Grocery Store,193.08
DRJ59,BABATUNJI013,DRJ59_BABATUNJI013,11.65,Low Sugar,0.019356132,Hard Drinks,97.79,1994,High,Cluster 3,Supermarket Type1,772.33
DRK01,BABATUNJI049,DRK01_BABATUNJI049,7.63,Low Sugar,0.061159246,Soft Drinks,231.36,2006,Medium,Cluster 1,Supermarket Type1,4018.1
DRK11,BABATUNJI013,DRK11_BABATUNJI013,8.21,Low Sugar,0.010755465,Hard Drinks,377.1,1994,High,Cluster 3,Supermarket Type1,7456.96
DRK11,BABATUNJI018,DRK11_BABATUNJI018,8.21,Low Sugar,0.010808272,Hard Drinks,376.35,2016,Medium,Cluster 3,Supermarket Type2,2609.94
DRK11,BABATUNJI019,DRK11_BABATUNJI019,,Low Sugar,0.018847114,Hard Drinks,370.1,1992,Small,Cluster 1,Grocery Store,1118.54
DRK11,BABATUNJI035,DRK11_BABATUNJI035,8.21,Low Sugar,0.010762387,Hard Drinks,373.85,2011,Small,Cluster 2,Supermarket Type1,4474.18
